,Store,Date,Weekly_Sales
3195,23,20110114,1016756.1000000002
3196,23,20110121,1110706.06
3197,23,20110128,1083657.6099999999
3198,23,20110204,1159438.53
3199,23,20110211,1249786.4000000004
3200,23,20110218,1369971.57
3201,23,20110225,1206917.2
3202,23,20110304,1301185.28
3203,23,20110311,1042043.5499999998
3204,23,20110318,1203682.6199999996
3205,23,20110325,1148624.83
3206,23,20110401,1182694.9500000004
3207,23,20110408,1248901.98
3208,23,20110415,1263680.51
3209,23,20110422,1447301.24
3210,23,20110429,1173307.4000000001
3211,23,20110506,1359921.13
3212,23,20110513,1254914.8699999996
3213,23,20110520,1337617.5499999998
3214,23,20110527,1361945.1800000004
3215,23,20110603,1562161.9700000002
3216,23,20110610,1447028.0600000003
3217,23,20110617,1470520.8299999998
3218,23,20110624,1434036.1800000002
3219,23,20110701,1492507.4399999995
3220,23,20110708,1379488.0500000003
3221,23,20110715,1360520.56
3222,23,20110722,1362144.0
3223,23,20110729,1319767.5499999998
3224,23,20110805,1416344.6799999995
3225,23,20110812,1380952.0499999998
3226,23,20110819,1453416.5299999998
3227,23,20110826,1637266.2899999998
3228,23,20110902,1464295.69
3229,23,20110909,1423289.9
3230,23,20110916,1253329.17
3231,23,20110923,1289082.8099999998
3232,23,20110930,1275597.85
3233,23,20111007,1463501.9899999995
3234,23,20111014,1257778.3400000003
3235,23,20111021,1441032.5899999999
3236,23,20111028,1407191.96
3237,23,20111104,1428436.3299999996
3238,23,20111111,1436940.7800000003
3239,23,20111118,1345631.96
3240,23,20111125,2057059.5300000003
3241,23,20111202,1552886.59
3242,23,20111209,1841173.6000000006
3243,23,20111216,2173621.2
3244,23,20111223,2587953.3199999994
3245,23,20111230,1213486.9500000002
3246,23,20120106,1150662.5499999996
3247,23,20120113,1031451.3500000001
3248,23,20120120,1146992.13
3249,23,20120127,1037476.3799999998
3250,23,20120203,1261872.6699999992
3251,23,20120210,1358444.07
3252,23,20120217,1365546.6900000002
3253,23,20120224,1272948.2699999998
3254,23,20120302,1322852.2000000002
3255,23,20120309,1292724.9000000001
3256,23,20120316,1258364.3099999996
3257,23,20120323,1288154.1
3258,23,20120330,1261964.9599999997
3259,23,20120406,1604605.6899999995
3260,23,20120413,1231752.5399999998
3261,23,20120420,1287899.41
3262,23,20120427,1277758.7599999998
3263,23,20120504,1317379.68
3264,23,20120511,1321914.34
3265,23,20120518,1332952.4700000002
3266,23,20120525,1552934.6400000004
3267,23,20120601,1476144.34
3268,23,20120608,1568048.5400000003
3269,23,20120615,1543667.6799999997
3270,23,20120622,1522042.5699999998
3271,23,20120629,1451782.1600000006
3272,23,20120706,1545370.1600000001
3273,23,20120713,1384921.6300000004
3274,23,20120720,1381339.2300000004
3275,23,20120727,1322932.3600000003
3276,23,20120803,1416926.3100000005
3277,23,20120810,1436311.7599999998
3278,23,20120817,1510131.4500000004
3279,23,20120824,1702220.9599999997
3280,23,20120831,1577468.7800000007
3281,23,20120907,1427162.26
3282,23,20120914,1279041.6399999994
3283,23,20120921,1338627.5499999996
3284,23,20120928,1319035.06
3285,23,20121005,1464616.59
3286,23,20121012,1412925.25
3287,23,20121019,1363155.7699999998
3288,23,20121026,1347454.59
3289,24,20100205,1388725.6300000004
3290,24,20100212,1414107.0999999999
3291,24,20100219,1385362.49
3292,24,20100226,1158722.74
3293,24,20100305,1412387.37
3294,24,20100312,1309340.16
3295,24,20100319,1222511.2900000003
3296,24,20100326,1258311.5599999994
3297,24,20100402,1478321.2600000002
3298,24,20100409,1379579.63
3299,24,20100416,1268266.72
3300,24,20100423,1264117.01
3301,24,20100430,1259877.1899999995
3302,24,20100507,1409705.0299999998
3303,24,20100514,1346783.35
3304,24,20100521,1283482.8499999999
3305,24,20100528,1473868.15
3306,24,20100604,1566668.91
3307,24,20100611,1375458.21
3308,24,20100618,1354168.18
3309,24,20100625,1399073.75
3310,24,20100702,1563387.9399999997
3311,24,20100709,1665502.5500000005
3312,24,20100716,1418697.0499999998
3313,24,20100723,1333740.3499999996
3314,24,20100730,1387517.6300000001
3315,24,20100806,1442819.28
3316,24,20100813,1384243.7499999998
3317,24,20100820,1375307.54
3318,24,20100827,1350059.3500000003
3319,24,20100903,1366381.5999999999
3320,24,20100910,1474498.59
3321,24,20100917,1273295.4600000002
3322,24,20100924,1169413.2699999998
3323,24,20101001,1215273.2000000002
3324,24,20101008,1361944.9400000002
3325,24,20101015,1300806.74
3326,24,20101022,1234875.33
3327,24,20101029,1244925.9400000004
3328,24,20101105,1285358.0100000002
3329,24,20101112,1312877.0099999998
3330,24,20101119,1277150.5999999999
3331,24,20101126,1779276.5100000002
3332,24,20101203,1413302.7000000007
3333,24,20101210,1593012.7499999998
3334,24,20101217,1663525.7699999998
3335,24,20101224,2386015.7499999995
3336,24,20101231,1208600.0499999998
3337,24,20110107,1178641.71
3338,24,20110114,1167740.2
3339,24,20110121,1107170.39
3340,24,20110128,1126921.34
3341,24,20110204,1225182.04
3342,24,20110211,1341240.6199999999
3343,24,20110218,1360150.1200000003
3344,24,20110225,1235121.3299999998
3345,24,20110304,1346994.53
3346,24,20110311,1253218.7000000002
3347,24,20110318,1168397.2600000002
3348,24,20110325,1158693.12
3349,24,20110401,1163803.2999999998
3350,24,20110408,1273670.3199999998
3351,24,20110415,1245576.65
3352,24,20110422,1372484.9
3353,24,20110429,1197761.1700000004
3354,24,20110506,1339630.35
3355,24,20110513,1311950.1600000001
3356,24,20110520,1234281.7000000004
3357,24,20110527,1311153.7199999997
3358,24,20110603,1554837.62
3359,24,20110610,1373841.9100000004
3360,24,20110617,1320359.2300000004
3361,24,20110624,1304850.67
3362,24,20110701,1445596.6099999999
3363,24,20110708,1567340.0700000003
3364,24,20110715,1356938.9500000002
3365,24,20110722,1357672.2399999995
3366,24,20110729,1310973.06
3367,24,20110805,1417616.8099999996
3368,24,20110812,1402818.0100000002
3369,24,20110819,1352039.8800000001
3370,24,20110826,1402372.0900000003
3371,24,20110902,1196105.4399999997
3372,24,20110909,1527455.19
3373,24,20110916,1227535.9699999997
3374,24,20110923,1232376.4899999995
3375,24,20110930,1246242.61
3376,24,20111007,1405914.3900000004
3377,24,20111014,1333315.03
3378,24,20111021,1283563.4299999997
3379,24,20111028,1307142.75
3380,24,20111104,1385860.3800000004
3381,24,20111111,1425078.59
3382,24,20111118,1297535.6899999997
3383,24,20111125,1761235.6699999997
3384,24,20111202,1335647.1
3385,24,20111209,1529615.5400000003
3386,24,20111216,1624994.4300000002
3387,24,20111223,2168344.2299999995
3388,24,20111230,1363973.16
3389,24,20120106,1251581.8899999997
3390,24,20120113,1155594.1999999997
3391,24,20120120,1151993.8500000003
3392,24,20120127,1057290.4099999997
3393,24,20120203,1249696.9700000002
3394,24,20120210,1403460.8699999996
3395,24,20120217,1326370.0799999998
3396,24,20120224,1303233.1500000001
3397,24,20120302,1213994.3900000004
3398,24,20120309,1325835.7000000002
3399,24,20120316,1239299.1199999999
3400,24,20120323,1221723.9399999997
3401,24,20120330,1230106.13
3402,24,20120406,1524734.2899999998
3403,24,20120413,1285783.8699999999
3404,24,20120420,1208654.3999999994
3405,24,20120427,1194334.6500000001
3406,24,20120504,1306551.71
3407,24,20120511,1355391.7899999998
3408,24,20120518,1298809.7999999998
3409,24,20120525,1407897.57
3410,24,20120601,1467722.19
3411,24,20120608,1406313.13
3412,24,20120615,1364445.9800000002
3413,24,20120622,1434709.63
3414,24,20120629,1428869.9
3415,24,20120706,1645097.7500000005
3416,24,20120713,1405475.7799999996
3417,24,20120720,1394299.0
3418,24,20120727,1307339.1400000001
3419,24,20120803,1440374.13
3420,24,20120810,1497054.8099999998
3421,24,20120817,1397970.5400000003
3422,24,20120824,1303726.5399999998
3423,24,20120831,1344558.9200000004
3424,24,20120907,1477134.7500000002
3425,24,20120914,1242909.53
3426,24,20120921,1261158.47
3427,24,20120928,1259278.3599999996
3428,24,20121005,1416720.54
3429,24,20121012,1416301.1700000006
3430,24,20121019,1255414.84
3431,24,20121026,1307182.29
3432,25,20100205,677231.6299999999
3433,25,20100212,583364.0200000001
3434,25,20100219,676260.6699999999
3435,25,20100226,628516.5700000001
3436,25,20100305,665750.06
3437,25,20100312,660619.9900000001
3438,25,20100319,659795.84
3439,25,20100326,696687.6
3440,25,20100402,822486.3699999999
3441,25,20100409,712647.97
3442,25,20100416,715311.6
3443,25,20100423,694531.7199999997
3444,25,20100430,706924.0199999999
3445,25,20100507,724468.9700000001
3446,25,20100514,698073.95
3447,25,20100521,704113.2200000002
3448,25,20100528,792442.54
3449,25,20100604,764155.4399999998
3450,25,20100611,737163.1999999998
3451,25,20100618,780444.94
3452,25,20100625,737569.1399999999
3453,25,20100702,759407.87
3454,25,20100709,719591.1299999997
3455,25,20100716,726997.8400000003
3456,25,20100723,665290.9300000002
3457,25,20100730,682124.3399999997
3458,25,20100806,699464.4300000002
3459,25,20100813,686072.3900000001
3460,25,20100820,724499.8099999998
3461,25,20100827,711461.95
3462,25,20100903,685700.0799999997
3463,25,20100910,655811.9499999997
3464,25,20100917,628989.8799999999
3465,25,20100924,607819.3300000001
3466,25,20101001,658640.1400000002
3467,25,20101008,674283.86
3468,25,20101015,616094.7200000001
3469,25,20101022,661644.1900000003
3470,25,20101029,674458.0299999998
3471,25,20101105,696314.5299999998
3472,25,20101112,713250.0799999997
3473,25,20101119,718056.73
3474,25,20101126,1115240.61
3475,25,20101203,885572.9600000001
3476,25,20101210,964729.1799999997
3477,25,20101217,1047707.5899999999
3478,25,20101224,1295391.19
3479,25,20101231,623092.5399999998
3480,25,20110107,558794.6299999999
3481,25,20110114,572360.8300000001
3482,25,20110121,568093.57
3483,25,20110128,600448.6900000002
3484,25,20110204,639830.4500000001
3485,25,20110211,615666.78
3486,25,20110218,634637.0299999999
3487,25,20110225,570816.34
3488,25,20110304,640912.18
3489,25,20110311,599828.3899999999
3490,25,20110318,603393.6399999999
3491,25,20110325,616324.24
3492,25,20110401,618377.7900000002
3493,25,20110408,648606.13
3494,25,20110415,674562.4500000002
3495,25,20110422,756588.42
3496,25,20110429,649245.0
3497,25,20110506,659446.5499999999
3498,25,20110513,684783.1499999996
3499,25,20110520,677971.3299999996
3500,25,20110527,718373.9400000002
3501,25,20110603,737551.7399999998
3502,25,20110610,740259.6299999999
3503,25,20110617,717373.4300000002
3504,25,20110624,699270.0999999999
3505,25,20110701,706206.86
3506,25,20110708,698529.64
3507,25,20110715,680510.2299999999
3508,25,20110722,670854.96
3509,25,20110729,668390.8200000001
3510,25,20110805,679706.0099999999
3511,25,20110812,667130.4799999997
3512,25,20110819,688958.7500000001
3513,25,20110826,726422.5499999999
3514,25,20110902,699779.0000000001
3515,25,20110909,673248.4799999996
3516,25,20110916,628720.4600000002
3517,25,20110923,620885.9299999999
3518,25,20110930,639160.2399999998
3519,25,20111007,671522.8699999998
3520,25,20111014,646915.47
3521,25,20111021,690675.4999999999
3522,25,20111028,724443.9700000002
3523,25,20111104,718393.6099999998
3524,25,20111111,719235.07
3525,25,20111118,728525.5999999997
3526,25,20111125,1116211.3900000001
3527,25,20111202,878314.5700000002
3528,25,20111209,916446.0200000003
3529,25,20111216,997502.4699999996
3530,25,20111223,1290532.9699999995
3531,25,20111230,683665.37
3532,25,20120106,636419.12
3533,25,20120113,614764.3099999999
3534,25,20120120,594744.8900000001
3535,25,20120127,589554.2899999998
3536,25,20120203,642776.3999999998
3537,25,20120210,658984.3800000001
3538,25,20120217,654088.0199999998
3539,25,20120224,613501.0499999998
3540,25,20120302,643155.8899999999
3541,25,20120309,643711.53
3542,25,20120316,638204.2699999999
3543,25,20120323,672831.7799999999
3544,25,20120330,684348.9199999999
3545,25,20120406,791356.9
3546,25,20120413,658691.5599999999
3547,25,20120420,661566.4799999997
3548,25,20120427,655157.32
3549,25,20120504,696421.72
3550,25,20120511,739866.1599999999
3551,25,20120518,717207.19
3552,25,20120525,783371.0200000003
3553,25,20120601,694765.9500000003
3554,25,20120608,730254.1900000001
3555,25,20120615,753860.89
3556,25,20120622,721601.9
3557,25,20120629,718890.8100000004
3558,25,20120706,753385.5499999998
3559,25,20120713,714093.9499999998
3560,25,20120720,685676.58
3561,25,20120727,659109.53
3562,25,20120803,709724.5999999996
3563,25,20120810,710496.9700000002
3564,25,20120817,728467.72
3565,25,20120824,756527.6400000002
3566,25,20120831,714828.73
3567,25,20120907,671482.9000000001
3568,25,20120914,657241.6300000001
3569,25,20120921,664745.2000000001
3570,25,20120928,683300.8400000001
3571,25,20121005,699536.7299999997
3572,25,20121012,697317.4099999999
3573,25,20121019,685531.8499999999
3574,25,20121026,688940.9400000003
3575,26,20100205,1034119.2099999997
3576,26,20100212,1015684.09
3577,26,20100219,999348.55
3578,26,20100226,855385.01
3579,26,20100305,1005669.5800000001
3580,26,20100312,963382.0899999997
3581,26,20100319,903366.55
3582,26,20100326,893612.9999999998
3583,26,20100402,1029849.2000000001
3584,26,20100409,1022293.81
3585,26,20100416,905548.3800000001
3586,26,20100423,881930.87
3587,26,20100430,904503.8499999999
3588,26,20100507,1074479.7300000002
3589,26,20100514,972663.5899999997
3590,26,20100521,986765.01
3591,26,20100528,1069851.5899999996
3592,26,20100604,1003202.6599999999
3593,26,20100611,1073862.59
3594,26,20100618,1001286.67
3595,26,20100625,976242.0900000001
3596,26,20100702,1078455.4799999997
3597,26,20100709,1122356.5299999998
3598,26,20100716,1028151.7199999997
3599,26,20100723,971615.6199999999
3600,26,20100730,1005324.2799999999
3601,26,20100806,1125329.7699999998
3602,26,20100813,1011938.2900000002
3603,26,20100820,1007385.3599999999
3604,26,20100827,977322.5199999999
3605,26,20100903,1037549.7100000001
3606,26,20100910,1042226.2999999997
3607,26,20100917,923473.7
3608,26,20100924,868636.3
3609,26,20101001,923221.52
3610,26,20101008,1001069.5199999999
3611,26,20101015,937956.89
3612,26,20101022,916522.6599999999
3613,26,20101029,895069.88
3614,26,20101105,970224.51
3615,26,20101112,971193.0100000001
3616,26,20101119,901972.7000000002
3617,26,20101126,1286833.62
3618,26,20101203,1016143.6399999999
3619,26,20101210,1149612.0399999998
3620,26,20101217,1196813.3299999998
3621,26,20101224,1573982.4699999995
3622,26,20101231,877268.29
3623,26,20110107,938149.2100000003
3624,26,20110114,812323.2899999999
3625,26,20110121,809833.21
3626,26,20110128,817485.14
3627,26,20110204,911807.0200000001
3628,26,20110211,1010711.0800000001
3629,26,20110218,981978.0200000001
3630,26,20110225,910298.4400000002
3631,26,20110304,945643.17
3632,26,20110311,946614.5499999998
3633,26,20110318,887426.1199999999
3634,26,20110325,866566.5399999999
3635,26,20110401,849231.61
3636,26,20110408,985229.81
3637,26,20110415,863266.1200000001
3638,26,20110422,921700.6099999999
3639,26,20110429,873450.2899999998
3640,26,20110506,1024778.2299999996
3641,26,20110513,941008.8499999999
3642,26,20110520,938334.62
3643,26,20110527,996723.5800000004
3644,26,20110603,1054454.3999999997
3645,26,20110610,1094058.68
3646,26,20110617,981646.46
3647,26,20110624,997474.93
3648,26,20110701,1070119.0899999996
3649,26,20110708,1133807.0299999998
3650,26,20110715,1021534.7000000001
3651,26,20110722,1017867.7999999999
3652,26,20110729,1005360.5000000001
3653,26,20110805,1107552.43
3654,26,20110812,1087644.4999999998
3655,26,20110819,1021766.75
3656,26,20110826,1064617.6199999999
3657,26,20110902,1040143.1399999999
3658,26,20110909,1069710.9699999997
3659,26,20110916,951569.8399999999
3660,26,20110923,923644.6000000001
3661,26,20110930,959339.5100000001
3662,26,20111007,1130022.99
3663,26,20111014,987886.0799999997
3664,26,20111021,974907.2800000001
3665,26,20111028,972256.9800000001
3666,26,20111104,988950.75
3667,26,20111111,1077640.1300000001
3668,26,20111118,946091.79
3669,26,20111125,1282320.0499999998
3670,26,20111202,1012498.49
3671,26,20111209,1148987.4600000002
3672,26,20111216,1204807.83
3673,26,20111223,1515175.0099999998
3674,26,20111230,972834.4199999999
3675,26,20120106,971557.6200000001
3676,26,20120113,836305.6500000003
3677,26,20120120,838751.5000000001
3678,26,20120127,820059.8899999999
3679,26,20120203,939158.2499999999
3680,26,20120210,1081005.6399999994
3681,26,20120217,965788.7599999997
3682,26,20120224,917924.4699999999
3683,26,20120302,955641.7400000002
3684,26,20120309,1028569.0099999999
3685,26,20120316,919503.4000000004
3686,26,20120323,874790.6800000002
3687,26,20120330,922018.43
3688,26,20120406,1116829.23
3689,26,20120413,889670.2900000002
3690,26,20120420,923600.0200000001
3691,26,20120427,911968.9999999999
3692,26,20120504,946573.29
3693,26,20120511,1062548.73
3694,26,20120518,978082.8400000001
3695,26,20120525,1067310.74
3696,26,20120601,1015853.0299999996
3697,26,20120608,1106176.8299999998
3698,26,20120615,1029248.2200000002
3699,26,20120622,1056282.9100000001
3700,26,20120629,1051190.4400000002
3701,26,20120706,1180470.8000000003
3702,26,20120713,1063149.7800000003
3703,26,20120720,1049625.9000000001
3704,26,20120727,1031745.14
3705,26,20120803,1090915.0899999999
3706,26,20120810,1121476.5100000002
3707,26,20120817,1068292.5600000003
3708,26,20120824,1022704.2
3709,26,20120831,1053495.51
3710,26,20120907,1081874.0300000003
3711,26,20120914,986131.94
3712,26,20120921,961084.08
3713,26,20120928,964726.3699999999
3714,26,20121005,1095504.2599999998
3715,26,20121012,1044639.6900000005
3716,26,20121019,975578.02
3717,26,20121026,958619.7999999999
3718,27,20100205,1874289.7899999996
3719,27,20100212,1745362.7200000004
3720,27,20100219,1945070.3300000003
3721,27,20100226,1390934.2699999998
3722,27,20100305,1313729.7199999997
3723,27,20100312,1925113.12
3724,27,20100319,1700627.9700000002
3725,27,20100326,1836714.84
3726,27,20100402,2053952.9699999997
3727,27,20100409,1955814.1300000004
3728,27,20100416,1857500.9599999997
3729,27,20100423,1850205.4699999997
3730,27,20100430,1805885.0399999996
3731,27,20100507,1939458.8399999999
3732,27,20100514,1842465.7800000003
3733,27,20100521,1836595.5799999996
3734,27,20100528,1962468.6699999997
3735,27,20100604,2073102.59
3736,27,20100611,1873812.93
3737,27,20100618,1887182.2700000003
3738,27,20100625,1962625.0100000002
3739,27,20100702,2024554.0999999992
3740,27,20100709,2119163.0100000002
3741,27,20100716,1880691.6400000006
3742,27,20100723,1808250.71
3743,27,20100730,1816489.5299999998
3744,27,20100806,1908036.6799999997
3745,27,20100813,1864436.1199999999
3746,27,20100820,1936878.46
3747,27,20100827,1870684.2100000002
3748,27,20100903,1908110.9
3749,27,20100910,1913494.8100000003
3750,27,20100917,1629978.4599999997
3751,27,20100924,1597002.7099999997
3752,27,20101001,1543532.83
3753,27,20101008,1707662.87
3754,27,20101015,1728388.2000000004
3755,27,20101022,1693935.2899999998
3756,27,20101029,1688955.4899999998
3757,27,20101105,1686010.0200000012
3758,27,20101112,1828010.2500000005
3759,27,20101119,1704785.7399999995
3760,27,20101126,2627910.75
3761,27,20101203,1884343.6700000004
3762,27,20101210,2139733.68
3763,27,20101217,2350098.360000001
3764,27,20101224,3078162.08
3765,27,20101231,1440963.0000000005
3766,27,20110107,1568159.4800000002
3767,27,20110114,1532308.6199999999
3768,27,20110121,1517029.9
3769,27,20110128,1421111.55
3770,27,20110204,1628100.7900000005
3771,27,20110211,1636224.77
3772,27,20110218,1709365.1900000006
3773,27,20110225,1688935.7099999997
3774,27,20110304,1656130.67
3775,27,20110311,1613259.77
3776,27,20110318,1624539.2100000004
3777,27,20110325,1554651.0799999994
3778,27,20110401,1628868.2799999996
3779,27,20110408,1689844.1799999997
3780,27,20110415,1727175.61
3781,27,20110422,1921655.48
3782,27,20110429,1642074.6400000001
3783,27,20110506,1757041.96
3784,27,20110513,1763545.3200000003
3785,27,20110520,1725268.5600000003
3786,27,20110527,1820723.17
3787,27,20110603,2053708.0099999998
3788,27,20110610,1817914.7100000002
3789,27,20110617,1814740.0899999996
3790,27,20110624,1811455.1499999997
3791,27,20110701,1949983.9300000004
3792,27,20110708,2000055.27
3793,27,20110715,1762155.79
3794,27,20110722,1754879.45
3795,27,20110729,1744879.06
3796,27,20110805,1747289.5299999998
3797,27,20110812,1758437.96
3798,27,20110819,1781905.2399999993
3799,27,20110826,2034400.7799999998
3800,27,20110902,1511717.5299999996
3801,27,20110909,1911470.84
3802,27,20110916,1613773.9
3803,27,20110923,1606208.6800000002
3804,27,20110930,1599626.26
3805,27,20111007,1672339.27
3806,27,20111014,1682652.5099999998
3807,27,20111021,1689591.4400000004
3808,27,20111028,1710372.4000000001
3809,27,20111104,1621109.2999999998
3810,27,20111111,1800728.0700000003
3811,27,20111118,1723739.4399999995
3812,27,20111125,2504400.71
3813,27,20111202,1806924.7399999995
3814,27,20111209,2014665.9800000002
3815,27,20111216,2205919.8599999994
3816,27,20111223,2739019.749999999
3817,27,20111230,1650604.5999999992
3818,27,20120106,1535287.4000000001
3819,27,20120113,1492399.13
3820,27,20120120,1542131.05
3821,27,20120127,1263534.86
3822,27,20120203,1564246.0199999996
3823,27,20120210,1651605.3499999999
3824,27,20120217,1606221.5600000003
3825,27,20120224,1648602.39
3826,27,20120302,1509323.0900000003
3827,27,20120309,1607343.41
3828,27,20120316,1635984.0699999998
3829,27,20120323,1620839.3399999996
3830,27,20120330,1615494.1400000004
3831,27,20120406,1899013.3399999996
3832,27,20120413,1650405.2099999997
3833,27,20120420,1639999.4699999995
3834,27,20120427,1565498.84
3835,27,20120504,1669388.45
3836,27,20120511,1674306.31
3837,27,20120518,1707158.8199999998
3838,27,20120525,1818906.7300000002
3839,27,20120601,1900638.6
3840,27,20120608,1764756.3099999996
3841,27,20120615,1773500.5600000003
3842,27,20120622,1837884.7899999996
3843,27,20120629,1842555.32
3844,27,20120706,2062224.92
3845,27,20120713,1755889.5300000005
3846,27,20120720,1730913.66
3847,27,20120727,1625883.7099999997
3848,27,20120803,1705810.8400000003
3849,27,20120810,1720537.26
3850,27,20120817,1735339.59
3851,27,20120824,1780443.3599999999
3852,27,20120831,1731935.4300000004
3853,27,20120907,1840955.2300000002
3854,27,20120914,1519604.5000000002
3855,27,20120921,1557485.75
3856,27,20120928,1540687.6300000001
3857,27,20121005,1591816.88
3858,27,20121012,1660081.29
3859,27,20121019,1620374.2400000005
3860,27,20121026,1703047.7400000005
3861,28,20100205,1672352.2900000003
3862,28,20100212,1558968.49
3863,28,20100219,1491300.4200000002
3864,28,20100226,1542173.33
3865,28,20100305,1608435.4500000002
3866,28,20100312,1326877.1099999999
3867,28,20100319,1279819.4300000002
3868,28,20100326,1245268.7699999996
3869,28,20100402,1441559.4000000004
3870,28,20100409,1382359.2100000002
3871,28,20100416,1268240.66
3872,28,20100423,1244177.2100000002
3873,28,20100430,1186971.02
3874,28,20100507,1532893.22
3875,28,20100514,1245898.7300000004
3876,28,20100521,1217923.71
3877,28,20100528,1176588.2500000002
3878,28,20100604,1543678.02
3879,28,20100611,1348995.17
3880,28,20100618,1267619.06
3881,28,20100625,1231025.0699999996
3882,28,20100702,1399960.15
3883,28,20100709,1340293.8699999999
3884,28,20100716,1225336.4099999997
3885,28,20100723,1205884.9799999995
3886,28,20100730,1150204.71
3887,28,20100806,1523101.3800000001
3888,28,20100813,1218688.0899999999
3889,28,20100820,1195897.6
3890,28,20100827,1191585.92
3891,28,20100903,1523410.7099999993
3892,28,20100910,1246062.1700000002
3893,28,20100917,1159812.3499999999
3894,28,20100924,1111797.21
3895,28,20101001,1203080.4099999997
3896,28,20101008,1334571.8700000003
3897,28,20101015,1158062.99
3898,28,20101022,1120619.3200000003
3899,28,20101029,1231688.4799999997
3900,28,20101105,1501663.2600000002
3901,28,20101112,1266460.4500000004
3902,28,20101119,1179315.7200000002
3903,28,20101126,1937033.5000000002
3904,28,20101203,1447916.29
3905,28,20101210,1466164.4899999998
3906,28,20101217,1510443.6200000003
3907,28,20101224,2026026.3899999997
3908,28,20101231,1090558.5699999996
3909,28,20110107,1402902.4700000002
3910,28,20110114,1098286.6099999999
3911,28,20110121,1079669.1100000003
3912,28,20110128,1127859.6899999997
3913,28,20110204,1564897.32
3914,28,20110211,1397301.3800000001
3915,28,20110218,1514828.82
3916,28,20110225,1311796.91
3917,28,20110304,1723736.91
3918,28,20110311,1380836.3499999999
3919,28,20110318,1286413.7099999997
3920,28,20110325,1201059.72
3921,28,20110401,1336838.4100000004
3922,28,20110408,1414713.5
3923,28,20110415,1240126.0700000003
3924,28,20110422,1297452.0000000002
3925,28,20110429,1222367.9000000004
3926,28,20110506,1515890.3800000004
3927,28,20110513,1253316.2999999996
3928,28,20110520,1151282.3099999998
3929,28,20110527,1160043.9799999997
3930,28,20110603,1403779.25
3931,28,20110610,1339972.8299999994
3932,28,20110617,1268503.4900000005
3933,28,20110624,1208809.3399999999
3934,28,20110701,1319054.57
3935,28,20110708,1459655.8499999999
3936,28,20110715,1197373.1299999997
3937,28,20110722,1165870.5399999998
3938,28,20110729,1114530.29
3939,28,20110805,1523870.8900000004
3940,28,20110812,1218764.94
3941,28,20110819,1200019.74
3942,28,20110826,1166479.5099999998
3943,28,20110902,1468871.49
3944,28,20110909,1310086.9999999998
3945,28,20110916,1159212.0999999999
3946,28,20110923,1109105.92
3947,28,20110930,1120731.7600000005
3948,28,20111007,1557314.5799999996
3949,28,20111014,1220984.9400000002
3950,28,20111021,1203172.0500000003
3951,28,20111028,1242746.06
3952,28,20111104,1576654.6699999997
3953,28,20111111,1402654.95
3954,28,20111118,1255081.22
3955,28,20111125,1929738.2699999998
3956,28,20111202,1368130.3499999996
3957,28,20111209,1467024.2999999998
3958,28,20111216,1429954.6600000004
3959,28,20111223,1796203.5099999998
3960,28,20111230,1270036.53
3961,28,20120106,1466046.0699999998
3962,28,20120113,1161190.2899999998
3963,28,20120120,1129540.48
3964,28,20120127,1132948.4799999997
3965,28,20120203,1531599.44
3966,28,20120210,1572966.1499999997
3967,28,20120217,1501503.68
3968,28,20120224,1323487.9100000001
3969,28,20120302,1451740.5699999996
3970,28,20120309,1680764.0600000003
3971,28,20120316,1337875.4900000007
3972,28,20120323,1216059.4100000001
3973,28,20120330,1209524.11
3974,28,20120406,1559592.7900000003
3975,28,20120413,1290684.9499999997
3976,28,20120420,1180797.2000000002
3977,28,20120427,1170456.1600000001
3978,28,20120504,1450628.8500000003
3979,28,20120511,1264575.1800000002
3980,28,20120518,1213310.4500000004
3981,28,20120525,1151214.41
3982,28,20120601,1245480.95
3983,28,20120608,1440687.6899999995
3984,28,20120615,1229760.9699999997
3985,28,20120622,1180671.5499999998
3986,28,20120629,1129031.9799999997
3987,28,20120706,1500863.5400000003
3988,28,20120713,1179915.0400000003
3989,28,20120720,1149427.4800000002
3990,28,20120727,1135035.0900000005
3991,28,20120803,1376520.1000000003
3992,28,20120810,1269113.41
3993,28,20120817,1184198.41
3994,28,20120824,1199309.59
3995,28,20120831,1227118.7499999998
3996,28,20120907,1469693.99
3997,28,20120914,1124660.7699999996
3998,28,20120921,1135340.19
3999,28,20120928,1129508.6100000006
4000,28,20121005,1462941.0300000003
4001,28,20121012,1205536.7100000002
4002,28,20121019,1143724.4799999995
4003,28,20121026,1213860.6100000003
4004,29,20100205,538634.4599999998
4005,29,20100212,529672.95
4006,29,20100219,542399.07
4007,29,20100226,488417.61000000016
4008,29,20100305,535087.91
4009,29,20100312,519042.49
4010,29,20100319,496851.6
4011,29,20100326,552985.34
4012,29,20100402,599629.25
4013,29,20100409,569937.2300000001
4014,29,20100416,509100.84000000014
4015,29,20100423,505329.6600000001
4016,29,20100430,501013.4699999999
4017,29,20100507,568497.3499999997
4018,29,20100514,518940.8800000002
4019,29,20100521,502021.8200000002
4020,29,20100528,577627.66
4021,29,20100604,588017.66
4022,29,20100611,540716.5799999998
4023,29,20100618,558731.7400000001
4024,29,20100625,585548.79
4025,29,20100702,581473.55
4026,29,20100709,563449.4299999999
4027,29,20100716,512292.01
4028,29,20100723,506502.09000000026
4029,29,20100730,509872.7699999999
